ADATE,Year,Month,Day,Anamolytype,Anamoly,Kp,ap,Date
1992-03-16,1992,3,16,NA,0,2.6665,13.25,1992-03-16
1992-03-17,1992,3,17,NA,0,3.5835,24.75,1992-03-17
1992-03-18,1992,3,18,NA,0,2.958375,16.75,1992-03-18
1992-03-19,1992,3,19,NA,0,0.916625,3.75,1992-03-19
1992-03-20,1992,3,20,NA,0,1.041875,4.125,1992-03-20
1992-03-21,1992,3,21,NA,0,3.458375,23.0,1992-03-21
1992-03-22,1992,3,22,NA,0,3.0835,17.375,1992-03-22
1992-03-23,1992,3,23,NA,0,3.833375,26.0,1992-03-23
1992-03-24,1992,3,24,NA,0,3.583375,22.5,1992-03-24
1992-03-25,1992,3,25,NA,0,3.000125,16.375,1992-03-25
1992-03-26,1992,3,26,NA,0,2.625125,12.25,1992-03-26
1992-03-27,1992,3,27,NA,0,2.41675,11.25,1992-03-27
1992-03-28,1992,3,28,NA,0,2.4165,10.0,1992-03-28
1992-03-29,1992,3,29,NA,0,3.250125,17.625,1992-03-29
1992-03-30,1992,3,30,NA,0,2.5835,11.75,1992-03-30
1992-03-31,1992,3,31,NA,0,2.75,14.375,1992-03-31
1992-04-01,1992,4,1,NA,0,2.6665,13.125,1992-04-01
1992-04-02,1992,4,2,NA,0,1.624875,6.5,1992-04-02
1992-04-03,1992,4,3,NA,0,3.75,31.5,1992-04-03
1992-04-04,1992,4,4,NA,0,2.625,12.375,1992-04-04
1992-04-05,1992,4,5,NA,0,2.958375,15.25,1992-04-05
1992-04-06,1992,4,6,UNK,1,3.333375,24.25,1992-04-06
1992-04-07,1992,4,7,UNK,1,3.250125,19.25,1992-04-07
1992-04-08,1992,4,8,NA,0,3.333375,20.375,1992-04-08
1992-04-09,1992,4,9,NA,0,1.58325,6.0,1992-04-09
1992-04-10,1992,4,10,NA,0,1.208375,4.625,1992-04-10
1992-04-11,1992,4,11,NA,0,0.750125,3.25,1992-04-11
1992-04-12,1992,4,12,NA,0,1.0,4.0,1992-04-12
1992-04-13,1992,4,13,NA,0,1.708125,6.5,1992-04-13
1992-04-14,1992,4,14,NA,0,1.6251250000000002,6.375,1992-04-14
1992-04-15,1992,4,15,UNK,1,2.29175,9.625,1992-04-15
1992-04-16,1992,4,16,NA,0,1.208375,4.625,1992-04-16
1992-04-17,1992,4,17,NA,0,0.95825,4.125,1992-04-17
1992-04-18,1992,4,18,NA,0,3.1248750000000003,19.25,1992-04-18
1992-04-19,1992,4,19,NA,0,3.16675,17.0,1992-04-19
1992-04-20,1992,4,20,NA,0,3.29175,18.25,1992-04-20
1992-04-21,1992,4,21,NA,0,1.95825,8.5,1992-04-21
1992-04-22,1992,4,22,NA,0,2.708375,12.375,1992-04-22
1992-04-23,1992,4,23,NA,0,1.9165,8.25,1992-04-23
1992-04-24,1992,4,24,NA,0,2.75,12.875,1992-04-24
1992-04-25,1992,4,25,NA,0,2.375125,10.5,1992-04-25
1992-04-26,1992,4,26,NA,0,1.8335,7.75,1992-04-26
1992-04-27,1992,4,27,NA,0,1.416625,5.25,1992-04-27
1992-04-28,1992,4,28,NA,0,2.208375,9.75,1992-04-28
1992-04-29,1992,4,29,NA,0,1.75,6.875,1992-04-29
1992-04-30,1992,4,30,NA,0,2.208375,10.0,1992-04-30
1992-05-01,1992,5,1,NA,0,2.6248750000000003,14.875,1992-05-01
1992-05-02,1992,5,2,NA,0,2.33325,12.375,1992-05-02
1992-05-03,1992,5,3,SEU,1,2.166625,8.875,1992-05-03
1992-05-04,1992,5,4,NA,0,2.500125,12.25,1992-05-04
1992-05-05,1992,5,5,NA,0,1.374875,5.25,1992-05-05
1992-05-06,1992,5,6,NA,0,1.25,5.125,1992-05-06
1992-05-07,1992,5,7,NA,0,2.66675,13.125,1992-05-07
1992-05-08,1992,5,8,NA,0,4.0415,29.25,1992-05-08
1992-05-09,1992,5,9,NA,0,3.91675,38.625,1992-05-09
1992-05-10,1992,5,10,NA,0,7.45825,179.125,1992-05-10
1992-05-11,1992,5,11,NA,0,5.458375,69.875,1992-05-11
1992-05-12,1992,5,12,NA,0,2.5,11.0,1992-05-12
1992-05-13,1992,5,13,NA,0,3.416625,21.375,1992-05-13
1992-05-14,1992,5,14,NA,0,1.083375,4.25,1992-05-14
1992-05-15,1992,5,15,NA,0,1.291625,5.0,1992-05-15
1992-05-16,1992,5,16,NA,0,1.083375,4.25,1992-05-16
1992-05-17,1992,5,17,UNK,1,0.79175,3.375,1992-05-17
1992-05-18,1992,5,18,NA,0,2.5,15.625,1992-05-18
1992-05-19,1992,5,19,NA,0,2.58325,13.75,1992-05-19
1992-05-20,1992,5,20,NA,0,1.95825,8.125,1992-05-20
1992-05-21,1992,5,21,NA,0,1.916625,7.75,1992-05-21
1992-05-22,1992,5,22,NA,0,4.75,50.125,1992-05-22
1992-05-23,1992,5,23,NA,0,2.6248750000000003,14.5,1992-05-23
1992-05-24,1992,5,24,NA,0,1.958125,8.375,1992-05-24
1992-05-25,1992,5,25,NA,0,2.375,10.0,1992-05-25
1992-05-26,1992,5,26,NA,0,1.791625,7.75,1992-05-26
1992-05-27,1992,5,27,NA,0,2.416875,10.5,1992-05-27
1992-05-28,1992,5,28,NA,0,2.70825,13.0,1992-05-28
1992-05-29,1992,5,29,NA,0,3.291875,19.125,1992-05-29
1992-05-30,1992,5,30,NA,0,2.91675,14.375,1992-05-30
1992-05-31,1992,5,31,NA,0,1.91675,8.125,1992-05-31
1992-06-01,1992,6,1,NA,0,1.79175,7.75,1992-06-01
1992-06-02,1992,6,2,NA,0,1.249875,4.875,1992-06-02
1992-06-03,1992,6,3,NA,0,1.416625,6.0,1992-06-03
1992-06-04,1992,6,4,NA,0,0.958375,3.875,1992-06-04
1992-06-05,1992,6,5,NA,0,1.541625,5.875,1992-06-05
1992-06-06,1992,6,6,NA,0,1.20825,4.625,1992-06-06
1992-06-07,1992,6,7,NA,0,2.125125,11.625,1992-06-07
1992-06-08,1992,6,8,NA,0,4.833375,46.375,1992-06-08
1992-06-09,1992,6,9,NA,0,3.04175,16.75,1992-06-09
1992-06-10,1992,6,10,NA,0,3.2085,19.875,1992-06-10
1992-06-11,1992,6,11,NA,0,3.54175,26.375,1992-06-11
1992-06-12,1992,6,12,NA,0,4.124875,40.25,1992-06-12
1992-06-13,1992,6,13,NA,0,2.625,12.25,1992-06-13
1992-06-14,1992,6,14,NA,0,1.70825,6.375,1992-06-14
1992-06-15,1992,6,15,NA,0,2.2085,9.875,1992-06-15
1992-06-16,1992,6,16,NA,0,1.08325,4.25,1992-06-16
1992-06-17,1992,6,17,NA,0,1.33325,5.25,1992-06-17
1992-06-18,1992,6,18,NA,0,3.041375,27.375,1992-06-18
1992-06-19,1992,6,19,NA,0,2.41675,11.5,1992-06-19
1992-06-20,1992,6,20,NA,0,1.7915,7.25,1992-06-20
1992-06-21,1992,6,21,NA,0,1.874875,8.625,1992-06-21
1992-06-22,1992,6,22,NA,0,2.08325,9.625,1992-06-22
1992-06-23,1992,6,23,NA,0,2.708125,13.125,1992-06-23
1992-06-24,1992,6,24,NA,0,3.583375,22.0,1992-06-24
1992-06-25,1992,6,25,SEU,1,2.916625,14.25,1992-06-25
1992-06-26,1992,6,26,NA,0,1.95825,7.875,1992-06-26
1992-06-27,1992,6,27,NA,0,2.374875,11.125,1992-06-27
1992-06-28,1992,6,28,SEU,1,2.875125,15.125,1992-06-28
1992-06-29,1992,6,29,NA,0,4.416625,38.25,1992-06-29
1992-06-30,1992,6,30,NA,0,3.833375,36.625,1992-06-30
1992-07-01,1992,7,1,NA,0,3.2915,19.125,1992-07-01
1992-07-02,1992,7,2,NA,0,2.79175,16.125,1992-07-02
1992-07-03,1992,7,3,NA,0,1.458375,5.375,1992-07-03
1992-07-04,1992,7,4,NA,0,1.1248749999999998,4.375,1992-07-04
1992-07-05,1992,7,5,NA,0,2.1248750000000003,8.625,1992-07-05
1992-07-06,1992,7,6,UNK,1,1.416625,5.25,1992-07-06
1992-07-07,1992,7,7,NA,0,0.916625,3.75,1992-07-07
1992-07-08,1992,7,8,NA,0,1.33325,5.25,1992-07-08
1992-07-09,1992,7,9,NA,0,1.041625,4.125,1992-07-09
1992-07-10,1992,7,10,NA,0,1.416625,5.625,1992-07-10
1992-07-11,1992,7,11,NA,0,0.875125,3.625,1992-07-11
1992-07-12,1992,7,12,NA,0,3.000125,15.125,1992-07-12
1992-07-13,1992,7,13,NA,0,3.666625,23.375,1992-07-13
1992-07-14,1992,7,14,NA,0,2.66675,12.375,1992-07-14
1992-07-15,1992,7,15,NA,0,1.541625,6.125,1992-07-15
1992-07-16,1992,7,16,NA,0,2.45825,11.75,1992-07-16
1992-07-17,1992,7,17,NA,0,1.291625,5.25,1992-07-17
1992-07-18,1992,7,18,NA,0,1.208375,4.625,1992-07-18
1992-07-19,1992,7,19,NA,0,0.958375,3.875,1992-07-19
1992-07-20,1992,7,20,NA,0,1.91675,8.0,1992-07-20
1992-07-21,1992,7,21,NA,0,2.250125,11.125,1992-07-21
1992-07-22,1992,7,22,NA,0,4.125,33.625,1992-07-22
1992-07-23,1992,7,23,NA,0,3.04175,16.125,1992-07-23
1992-07-24,1992,7,24,NA,0,1.833375,6.875,1992-07-24
1992-07-25,1992,7,25,NA,0,2.25,10.75,1992-07-25
1992-07-26,1992,7,26,NA,0,1.0,4.0,1992-07-26
1992-07-27,1992,7,27,NA,0,1.583375,7.125,1992-07-27
1992-07-28,1992,7,28,UNK,1,3.0,17.125,1992-07-28
1992-07-29,1992,7,29,NA,0,1.208125,4.625,1992-07-29
1992-07-30,1992,7,30,NA,0,2.208375,9.25,1992-07-30
1992-07-31,1992,7,31,NA,0,2.291625,10.0,1992-07-31
1992-08-01,1992,8,1,NA,0,2.083375,8.5,1992-08-01
1992-08-02,1992,8,2,NA,0,1.208375,4.625,1992-08-02
1992-08-03,1992,8,3,NA,0,1.04175,4.125,1992-08-03
1992-08-04,1992,8,4,NA,0,2.58325,14.875,1992-08-04
1992-08-05,1992,8,5,NA,0,4.083375,34.625,1992-08-05
1992-08-06,1992,8,6,NA,0,2.9585,15.875,1992-08-06
1992-08-07,1992,8,7,NA,0,3.624875,25.5,1992-08-07
1992-08-08,1992,8,8,NA,0,3.125,16.375,1992-08-08
1992-08-09,1992,8,9,NA,0,2.541625,11.875,1992-08-09
1992-08-10,1992,8,10,NA,0,1.833125,6.75,1992-08-10
1992-08-11,1992,8,11,NA,0,2.7915,13.25,1992-08-11
1992-08-12,1992,8,12,SEU,1,1.5415,6.0,1992-08-12
1992-08-13,1992,8,13,NA,0,1.999875,10.875,1992-08-13
1992-08-14,1992,8,14,NA,0,2.54175,14.75,1992-08-14
1992-08-15,1992,8,15,SEU,1,1.875,8.0,1992-08-15
1992-08-16,1992,8,16,NA,0,2.04175,8.125,1992-08-16
1992-08-17,1992,8,17,NA,0,1.0,4.0,1992-08-17
1992-08-18,1992,8,18,SEU,1,1.66675,6.0,1992-08-18
1992-08-19,1992,8,19,UNK,1,1.958375,8.625,1992-08-19
1992-08-20,1992,8,20,NA,0,3.375125,26.0,1992-08-20
1992-08-21,1992,8,21,NA,0,2.875,19.75,1992-08-21
1992-08-22,1992,8,22,SEU,1,4.0415,39.0,1992-08-22
1992-08-23,1992,8,23,UNK,1,4.916625,73.125,1992-08-23
1992-08-24,1992,8,24,NA,0,2.2915,10.0,1992-08-24
1992-08-25,1992,8,25,SEU,1,1.33325,5.0,1992-08-25
1992-08-26,1992,8,26,SEU,1,2.45825,10.75,1992-08-26
1992-08-27,1992,8,27,SEU,1,2.75,13.5,1992-08-27
1992-08-28,1992,8,28,SEU,1,1.375,5.25,1992-08-28
1992-08-29,1992,8,29,SEU,1,2.75,15.625,1992-08-29
1992-08-30,1992,8,30,NA,0,1.45825,6.0,1992-08-30
1992-08-31,1992,8,31,SEU,1,1.125125,4.375,1992-08-31
1992-09-01,1992,9,1,NA,0,0.5,2.375,1992-09-01
1992-09-02,1992,9,2,NA,0,3.29175,23.125,1992-09-02
1992-09-03,1992,9,3,SEU,1,4.916625,47.875,1992-09-03
1992-09-04,1992,9,4,SEU,1,4.125,33.25,1992-09-04
1992-09-05,1992,9,5,SEU,1,3.875,27.625,1992-09-05
1992-09-06,1992,9,6,NA,0,3.08325,16.875,1992-09-06
1992-09-07,1992,9,7,SEU,1,3.58325,21.75,1992-09-07
1992-09-08,1992,9,8,UNK,1,3.208375,18.25,1992-09-08
1992-09-09,1992,9,9,SEU,1,5.958375,84.375,1992-09-09
1992-09-10,1992,9,10,SEU,1,6.125,87.625,1992-09-10
1992-09-11,1992,9,11,UNK,1,3.999875,32.5,1992-09-11
1992-09-12,1992,9,12,SEU,1,1.25,4.875,1992-09-12
1992-09-13,1992,9,13,NA,0,1.208375,4.625,1992-09-13
1992-09-14,1992,9,14,SEU,1,1.95825,7.5,1992-09-14
1992-09-15,1992,9,15,SEU,1,2.333375,10.0,1992-09-15
1992-09-16,1992,9,16,SEU,1,2.5835,11.875,1992-09-16
1992-09-17,1992,9,17,NA,0,6.16675,93.25,1992-09-17
1992-09-18,1992,9,18,NA,0,4.166625,30.875,1992-09-18
1992-09-19,1992,9,19,NA,0,2.70825,13.25,1992-09-19
1992-09-20,1992,9,20,NA,0,2.125,8.5,1992-09-20
1992-09-21,1992,9,21,UNK,1,1.54175,6.875,1992-09-21
1992-09-22,1992,9,22,NA,0,2.75,16.75,1992-09-22
1992-09-23,1992,9,23,NA,0,2.083375,8.875,1992-09-23
1992-09-24,1992,9,24,NA,0,0.7915000000000001,3.5,1992-09-24
1992-09-25,1992,9,25,NA,0,2.41675,10.875,1992-09-25
1992-09-26,1992,9,26,NA,0,1.749875,8.125,1992-09-26
1992-09-27,1992,9,27,NA,0,0.9585,3.875,1992-09-27
1992-09-28,1992,9,28,NA,0,2.54175,15.875,1992-09-28
1992-09-29,1992,9,29,NA,0,5.29175,61.875,1992-09-29
1992-09-30,1992,9,30,UNK,1,4.29175,34.625,1992-09-30
1992-10-01,1992,10,1,NA,0,3.74975,26.0,1992-10-01
1992-10-02,1992,10,2,SEU,1,2.16675,9.375,1992-10-02
1992-10-03,1992,10,3,UNK,1,1.45825,5.5,1992-10-03
1992-10-04,1992,10,4,UNK,1,1.54175,7.375,1992-10-04
1992-10-05,1992,10,5,NA,0,1.33325,5.0,1992-10-05
1992-10-06,1992,10,6,NA,0,2.083375,9.5,1992-10-06
1992-10-07,1992,10,7,NA,0,2.041625,8.125,1992-10-07
1992-10-08,1992,10,8,NA,0,1.70825,8.25,1992-10-08
1992-10-09,1992,10,9,NA,0,3.624875,26.375,1992-10-09
1992-10-10,1992,10,10,NA,0,2.166625,10.0,1992-10-10
1992-10-11,1992,10,11,NA,0,3.41675,23.75,1992-10-11
1992-10-12,1992,10,12,NA,0,4.0415,34.0,1992-10-12
1992-10-13,1992,10,13,NA,0,3.33325,22.875,1992-10-13
1992-10-14,1992,10,14,NA,0,3.625,25.375,1992-10-14
1992-10-15,1992,10,15,NA,0,4.416625,35.0,1992-10-15
1992-10-16,1992,10,16,NA,0,3.5,22.25,1992-10-16
1992-10-17,1992,10,17,NA,0,3.083375,16.0,1992-10-17
1992-10-18,1992,10,18,NA,0,2.33325,11.5,1992-10-18
1992-10-19,1992,10,19,NA,0,3.04175,16.0,1992-10-19
1992-10-20,1992,10,20,NA,0,2.20825,11.75,1992-10-20
1992-10-21,1992,10,21,NA,0,1.5835,6.125,1992-10-21
1992-10-22,1992,10,22,NA,0,2.0,9.125,1992-10-22
1992-10-23,1992,10,23,NA,0,1.33325,5.0,1992-10-23
1992-10-24,1992,10,24,NA,0,0.666625,2.875,1992-10-24
1992-10-25,1992,10,25,NA,0,1.750125,6.875,1992-10-25
1992-10-26,1992,10,26,NA,0,2.75,13.75,1992-10-26
1992-10-27,1992,10,27,NA,0,4.083375,31.125,1992-10-27
1992-10-28,1992,10,28,NA,0,3.2915,18.625,1992-10-28
1992-10-29,1992,10,29,NA,0,3.958375,26.75,1992-10-29
1992-10-30,1992,10,30,NA,0,3.04175,15.625,1992-10-30
1992-10-31,1992,10,31,NA,0,2.291625,9.75,1992-10-31
1992-11-01,1992,11,1,NA,0,2.375,16.5,1992-11-01
1992-11-02,1992,11,2,NA,0,3.416625,23.125,1992-11-02
1992-11-03,1992,11,3,NA,0,2.958375,16.875,1992-11-03
1992-11-04,1992,11,4,NA,0,3.666625,25.0,1992-11-04
1992-11-05,1992,11,5,NA,0,2.87475,14.625,1992-11-05
1992-11-06,1992,11,6,NA,0,2.833375,13.875,1992-11-06
1992-11-07,1992,11,7,NA,0,2.625,12.0,1992-11-07
1992-11-08,1992,11,8,NA,0,2.416625,11.0,1992-11-08
1992-11-09,1992,11,9,NA,0,4.45825,42.5,1992-11-09
1992-11-10,1992,11,10,NA,0,2.70825,12.5,1992-11-10
1992-11-11,1992,11,11,NA,0,3.333375,18.75,1992-11-11
1992-11-12,1992,11,12,NA,0,3.125,16.5,1992-11-12
1992-11-13,1992,11,13,NA,0,3.08325,16.75,1992-11-13
1992-11-14,1992,11,14,NA,0,2.666625,12.0,1992-11-14
1992-11-15,1992,11,15,NA,0,3.125,19.0,1992-11-15
1992-11-16,1992,11,16,NA,0,2.291625,10.5,1992-11-16
1992-11-17,1992,11,17,NA,0,1.999875,8.0,1992-11-17
1992-11-18,1992,11,18,NA,0,1.583375,6.875,1992-11-18
1992-11-19,1992,11,19,NA,0,1.66675,7.0,1992-11-19
1992-11-20,1992,11,20,NA,0,0.958375,4.0,1992-11-20
1992-11-21,1992,11,21,NA,0,1.416625,7.375,1992-11-21
1992-11-22,1992,11,22,NA,0,3.000125,17.25,1992-11-22
1992-11-23,1992,11,23,NA,0,4.041625,30.75,1992-11-23
1992-11-24,1992,11,24,NA,0,2.500125,11.5,1992-11-24
1992-11-25,1992,11,25,NA,0,2.625125,12.375,1992-11-25
1992-11-26,1992,11,26,NA,0,2.208375,9.625,1992-11-26
1992-11-27,1992,11,27,NA,0,1.374875,5.25,1992-11-27
1992-11-28,1992,11,28,NA,0,1.624875,6.0,1992-11-28
1992-11-29,1992,11,29,NA,0,1.33325,5.125,1992-11-29
1992-11-30,1992,11,30,NA,0,2.291625,13.25,1992-11-30
1992-12-01,1992,12,1,NA,0,3.166625,17.125,1992-12-01
1992-12-02,1992,12,2,NA,0,2.125,8.875,1992-12-02
1992-12-03,1992,12,3,NA,0,2.958375,15.125,1992-12-03
1992-12-04,1992,12,4,NA,0,2.91675,14.75,1992-12-04
1992-12-05,1992,12,5,NA,0,1.541625,7.25,1992-12-05
1992-12-06,1992,12,6,NA,0,1.125125,4.875,1992-12-06
1992-12-07,1992,12,7,NA,0,2.458125,15.5,1992-12-07
1992-12-08,1992,12,8,NA,0,3.916875,26.375,1992-12-08
1992-12-09,1992,12,9,NA,0,3.291625,18.625,1992-12-09
1992-12-10,1992,12,10,NA,0,3.041625,16.75,1992-12-10
1992-12-11,1992,12,11,NA,0,2.291625,9.5,1992-12-11
1992-12-12,1992,12,12,NA,0,1.958375,8.125,1992-12-12
1992-12-13,1992,12,13,NA,0,2.04175,8.375,1992-12-13
1992-12-14,1992,12,14,NA,0,2.20825,10.5,1992-12-14
1992-12-15,1992,12,15,NA,0,2.833375,14.125,1992-12-15
1992-12-16,1992,12,16,NA,0,1.583375,6.375,1992-12-16
1992-12-17,1992,12,17,NA,0,3.166625,25.125,1992-12-17
1992-12-18,1992,12,18,NA,0,2.0415,8.625,1992-12-18
1992-12-19,1992,12,19,NA,0,2.2085,11.0,1992-12-19
1992-12-20,1992,12,20,NA,0,2.750125,13.125,1992-12-20
1992-12-21,1992,12,21,NA,0,2.7498750000000003,14.5,1992-12-21
1992-12-22,1992,12,22,NA,0,1.958125,7.375,1992-12-22
1992-12-23,1992,12,23,NA,0,2.0,8.125,1992-12-23
1992-12-24,1992,12,24,NA,0,2.0415,8.375,1992-12-24
1992-12-25,1992,12,25,NA,0,1.20825,4.625,1992-12-25
1992-12-26,1992,12,26,NA,0,1.1665,4.5,1992-12-26
1992-12-27,1992,12,27,NA,0,1.25,8.125,1992-12-27
1992-12-28,1992,12,28,NA,0,4.041625,38.625,1992-12-28
1992-12-29,1992,12,29,NA,0,4.583375,41.75,1992-12-29
1992-12-30,1992,12,30,NA,0,2.291625,10.0,1992-12-30
1992-12-31,1992,12,31,NA,0,2.374875,10.875,1992-12-31
1993-01-01,1993,1,1,NA,0,2.416625,10.375,1993-01-01
1993-01-02,1993,1,2,NA,0,3.791625,24.5,1993-01-02
1993-01-03,1993,1,3,NA,0,4.249875,32.75,1993-01-03
1993-01-04,1993,1,4,NA,0,4.166625,31.0,1993-01-04
1993-01-05,1993,1,5,NA,0,3.166625,16.75,1993-01-05
1993-01-06,1993,1,6,NA,0,3.125,16.25,1993-01-06
1993-01-07,1993,1,7,NA,0,3.5835,23.375,1993-01-07
1993-01-08,1993,1,8,NA,0,2.91675,14.875,1993-01-08
1993-01-09,1993,1,9,NA,0,3.041625,15.75,1993-01-09
1993-01-10,1993,1,10,NA,0,3.291625,25.25,1993-01-10
1993-01-11,1993,1,11,NA,0,3.2498750000000003,21.375,1993-01-11
1993-01-12,1993,1,12,NA,0,2.58325,12.5,1993-01-12
1993-01-13,1993,1,13,UNK,1,2.416625,12.5,1993-01-13
1993-01-14,1993,1,14,UNK,1,3.583375,22.0,1993-01-14
1993-01-15,1993,1,15,NA,0,2.833375,13.75,1993-01-15
1993-01-16,1993,1,16,NA,0,2.41675,11.0,1993-01-16
1993-01-17,1993,1,17,NA,0,2.583375,13.125,1993-01-17
1993-01-18,1993,1,18,NA,0,2.41675,11.125,1993-01-18
1993-01-19,1993,1,19,NA,0,3.500125,22.25,1993-01-19
1993-01-20,1993,1,20,NA,0,2.54175,13.5,1993-01-20
1993-01-21,1993,1,21,NA,0,1.625,6.875,1993-01-21
1993-01-22,1993,1,22,NA,0,1.583375,6.75,1993-01-22
1993-01-23,1993,1,23,NA,0,0.916625,3.75,1993-01-23
1993-01-24,1993,1,24,NA,0,2.24975,9.875,1993-01-24
1993-01-25,1993,1,25,NA,0,3.125,24.75,1993-01-25
1993-01-26,1993,1,26,NA,0,3.4998750000000003,21.625,1993-01-26
1993-01-27,1993,1,27,NA,0,2.541625,11.125,1993-01-27
1993-01-28,1993,1,28,NA,0,1.625,6.75,1993-01-28
1993-01-29,1993,1,29,NA,0,1.249875,4.875,1993-01-29
1993-01-30,1993,1,30,NA,0,2.6665,12.375,1993-01-30
1993-01-31,1993,1,31,NA,0,5.333375,58.625,1993-01-31
1993-02-01,1993,2,1,NA,0,4.125,30.875,1993-02-01
1993-02-02,1993,2,2,NA,0,3.375125,20.75,1993-02-02
1993-02-03,1993,2,3,NA,0,2.041625,9.625,1993-02-03
1993-02-04,1993,2,4,NA,0,1.83325,7.25,1993-02-04
1993-02-05,1993,2,5,NA,0,1.541625,5.875,1993-02-05
1993-02-06,1993,2,6,NA,0,1.33325,5.25,1993-02-06
1993-02-07,1993,2,7,NA,0,3.70825,27.125,1993-02-07
1993-02-08,1993,2,8,NA,0,4.624875,40.375,1993-02-08
1993-02-09,1993,2,9,NA,0,4.0,27.75,1993-02-09
1993-02-10,1993,2,10,NA,0,2.958125,16.625,1993-02-10
1993-02-11,1993,2,11,NA,0,3.416625,20.25,1993-02-11
1993-02-12,1993,2,12,NA,0,2.458375,11.375,1993-02-12
1993-02-13,1993,2,13,NA,0,2.500125,11.625,1993-02-13
1993-02-14,1993,2,14,NA,0,1.583375,6.375,1993-02-14
1993-02-15,1993,2,15,NA,0,1.125125,4.375,1993-02-15
1993-02-16,1993,2,16,NA,0,1.41675,5.5,1993-02-16
1993-02-17,1993,2,17,NA,0,3.79175,35.875,1993-02-17
1993-02-18,1993,2,18,NA,0,2.54175,13.25,1993-02-18
1993-02-19,1993,2,19,NA,0,1.708375,7.125,1993-02-19
1993-02-20,1993,2,20,NA,0,3.79175,26.25,1993-02-20
1993-02-21,1993,2,21,NA,0,3.833375,26.75,1993-02-21
1993-02-22,1993,2,22,SEU,1,4.0,30.125,1993-02-22
1993-02-23,1993,2,23,NA,0,2.04175,8.5,1993-02-23
1993-02-24,1993,2,24,UNK,1,1.625,6.25,1993-02-24
1993-02-25,1993,2,25,NA,0,1.583375,6.125,1993-02-25
1993-02-26,1993,2,26,NA,0,1.333375,5.0,1993-02-26
1993-02-27,1993,2,27,NA,0,0.9585,4.5,1993-02-27
1993-02-28,1993,2,28,NA,0,3.208375,18.75,1993-02-28
1993-03-01,1993,3,1,NA,0,3.16675,18.125,1993-03-01
1993-03-02,1993,3,2,NA,0,3.625,24.25,1993-03-02
1993-03-03,1993,3,3,NA,0,4.375,34.75,1993-03-03
1993-03-04,1993,3,4,NA,0,3.16675,23.25,1993-03-04
1993-03-05,1993,3,5,NA,0,1.7083750000000002,7.125,1993-03-05
1993-03-06,1993,3,6,NA,0,1.958375,7.875,1993-03-06
1993-03-07,1993,3,7,NA,0,3.333375,22.5,1993-03-07
1993-03-08,1993,3,8,NA,0,3.749875,29.25,1993-03-08
1993-03-09,1993,3,9,NA,0,5.29175,63.875,1993-03-09
1993-03-10,1993,3,10,SEU,1,2.58325,14.875,1993-03-10
1993-03-11,1993,3,11,NA,0,4.4585,49.5,1993-03-11
1993-03-12,1993,3,12,NA,0,3.79175,28.0,1993-03-12
1993-03-13,1993,3,13,NA,0,4.04175,31.25,1993-03-13
1993-03-14,1993,3,14,NA,0,3.625,22.75,1993-03-14
1993-03-15,1993,3,15,NA,0,4.83325,45.0,1993-03-15
1993-03-16,1993,3,16,UNK,1,4.375,38.875,1993-03-16
1993-03-17,1993,3,17,NA,0,3.583375,23.0,1993-03-17
1993-03-18,1993,3,18,NA,0,3.083375,18.375,1993-03-18
1993-03-19,1993,3,19,NA,0,2.333375,10.875,1993-03-19
1993-03-20,1993,3,20,NA,0,3.41675,20.875,1993-03-20
1993-03-21,1993,3,21,NA,0,3.999875,29.5,1993-03-21
1993-03-22,1993,3,22,NA,0,3.874875,25.375,1993-03-22
1993-03-23,1993,3,23,NA,0,2.41675,11.5,1993-03-23
1993-03-24,1993,3,24,NA,0,4.999875,57.75,1993-03-24
1993-03-25,1993,3,25,NA,0,3.0,15.5,1993-03-25
1993-03-26,1993,3,26,NA,0,1.874875,7.5,1993-03-26
1993-03-27,1993,3,27,NA,0,2.58325,12.25,1993-03-27
1993-03-28,1993,3,28,NA,0,3.04175,17.25,1993-03-28
1993-03-29,1993,3,29,NA,0,2.583375,17.875,1993-03-29
1993-03-30,1993,3,30,NA,0,3.2498750000000003,18.75,1993-03-30
1993-03-31,1993,3,31,NA,0,2.16675,9.75,1993-03-31
1993-04-01,1993,4,1,NA,0,2.083375,8.5,1993-04-01
1993-04-02,1993,4,2,NA,0,1.125,4.375,1993-04-02
1993-04-03,1993,4,3,NA,0,0.958375,3.875,1993-04-03
1993-04-04,1993,4,4,NA,0,3.91675,57.5,1993-04-04
1993-04-05,1993,4,5,NA,0,5.916625,86.625,1993-04-05
1993-04-06,1993,4,6,NA,0,2.75,14.125,1993-04-06
1993-04-07,1993,4,7,NA,0,2.541625,11.875,1993-04-07
1993-04-08,1993,4,8,NA,0,3.749875,25.625,1993-04-08
1993-04-09,1993,4,9,NA,0,3.583375,27.5,1993-04-09
1993-04-10,1993,4,10,NA,0,3.25,18.375,1993-04-10
1993-04-11,1993,4,11,NA,0,2.041875,8.25,1993-04-11
1993-04-12,1993,4,12,NA,0,2.41675,15.75,1993-04-12
1993-04-13,1993,4,13,NA,0,3.958375,31.75,1993-04-13
1993-04-14,1993,4,14,NA,0,3.375,20.125,1993-04-14
1993-04-15,1993,4,15,NA,0,3.75,28.5,1993-04-15
1993-04-16,1993,4,16,NA,0,2.958375,16.125,1993-04-16
1993-04-17,1993,4,17,NA,0,2.3335,10.5,1993-04-17
